,EW5,EW6,EW8,EW9,EW10,EW14A,EW15A,EW15B,EW16A,EW16B,EW16C,EW18A,EW18B,HB1,HB2,HB3,HB4,HB5,HB6,HB7,HB8,AI1,GR9F,GR13A,GR16A,GR18A,GR18B,GR22,GR27A,MH1A,MH1E,MH2,MH4A,FP2A,URBAN2011,METRO,ID11,ID13,COPC,INCOMEPC,NPERSONS,ED2,ED4
37954,4,2,3,1,1,1,1,1,1,1,1,1,1,0,0,1,2,2,2,3,4,1,0,1,1,0,0,1,1,2,1,1,1,1,1,0,1,3,2.0,2.0,4,1,1
37955,3,2,16,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,2,3,4,1,1,1,1,0,0,1,1,2,1,1,2,0,1,0,1,3,2.0,2.0,4,1,1
37956,2,4,1,2,1,1,1,1,1,1,0,1,2,0,0,1,2,2,2,3,,1,1,1,1,0,0,1,1,2,1,1,2,1,1,0,1,3,3.0,3.0,4,1,1
37957,2,5,1,1,1,0,1,1,0,0,0,1,3,0,0,1,2,2,2,3,1,1,1,1,1,0,0,1,1,2,1,1,2,1,1,0,1,3,2.0,3.0,3,1,1
37958,2,4,16,2,2,1,1,1,1,1,1,16,16,0,0,1,2,2,2,3,4,1,1,1,1,0,0,1,1,1,1,1,2,1,1,0,1,3,3.0,3.0,4,1,1
37959,2,3,1,1,4,0,1,1,0,0,0,1,1,0,0,1,2,2,2,3,4,1,1,1,1,0,0,1,0,2,1,1,2,0,1,0,1,3,2.0,2.0,3,1,1
37960,2,4,1,2,2,0,1,1,0,0,0,1,1,0,0,1,2,2,2,3,,1,1,1,0,1,0,1,0,2,1,1,2,1,1,0,1,4,2.0,2.0,4,1,1
37961,2,4,3,2,2,0,1,1,0,1,0,3,1,0,1,1,2,2,2,3,,1,0,1,0,0,0,1,0,2,1,1,2,0,1,0,1,3,2.0,2.0,4,1,1
37962,2,3,1,3,1,0,1,1,0,0,0,1,1,0,1,1,1,3,1,2,2,0,1,0,0,1,1,1,1,0,1,1,2,1,1,0,1,4,1.0,2.0,5,0,0
37963,1,3,1,2,1,0,1,1,0,0,1,1,1,0,1,1,1,3,3,3,5,1,1,0,0,1,1,1,1,2,1,2,2,,1,0,1,4,2.0,2.0,3,0,0
37964,2,3,1,2,1,0,1,1,0,0,0,1,1,0,0,1,2,2,2,3,,1,1,1,0,0,0,1,0,1,1,1,2,0,1,0,1,4,2.0,2.0,4,1,1
37965,2,2,1,2,2,0,1,1,0,0,0,1,1,0,0,1,2,2,2,3,,1,1,0,0,1,0,1,0,1,1,1,2,1,1,0,1,3,2.0,2.0,6,0,1
37966,2,3,1,1,2,1,1,1,1,1,1,1,1,0,0,1,1,2,3,3,2,1,1,1,0,,,1,1,2,1,1,2,0,1,0,3,4,3.0,2.0,3,1,1
37967,2,3,1,3,2,1,1,1,0,0,0,3,16,1,0,1,,,2,3,,1,1,0,0,0,1,,1,1,1,1,3,1,1,0,1,4,1.0,2.0,5,1,1
37968,2,4,1,5,1,0,1,1,0,0,0,1,1,0,,1,1,2,4,3,1,1,0,1,0,0,0,1,1,1,1,1,3,1,1,0,2,3,2.0,2.0,8,1,1
37969,4,2,2,1,1,0,1,1,,,0,1,1,0,0,1,1,1,1,3,4,1,0,1,0,0,0,1,1,1,1,1,3,1,1,0,2,3,2.0,2.0,8,1,1
37970,2,5,1,3,1,0,1,1,0,,,1,1,1,1,1,2,2,2,3,,1,1,1,0,0,0,1,1,2,1,1,3,1,1,0,1,3,2.0,1.0,3,1,1
37971,2,3,1,2,1,1,1,1,1,1,0,3,2,0,0,1,1,2,2,3,4,1,1,1,1,0,0,1,0,2,1,1,3,1,1,0,1,3,2.0,2.0,4,1,1
37972,2,4,1,3,1,0,1,1,0,0,0,1,1,1,1,1,1,2,2,3,,1,1,1,0,0,0,,1,0,1,1,3,1,1,0,1,3,2.0,3.0,5,1,1
37973,4,2,1,0,1,0,1,1,0,1,1,1,1,1,1,2,2,2,2,3,,1,1,0,0,0,0,0,0,2,1,1,3,0,1,0,1,3,2.0,3.0,5,1,1
37974,4,3,3,1,1,0,1,1,0,0,1,1,1,0,0,1,1,2,2,3,4,1,1,0,1,0,0,1,1,2,1,1,3,1,1,0,1,3,3.0,1.0,4,1,1
37975,2,3,1,3,1,0,1,1,0,0,0,1,1,1,1,1,2,2,2,3,,1,1,0,0,0,0,,0,2,1,1,3,1,1,0,1,3,2.0,1.0,5,1,1
37976,2,4,1,2,1,0,1,1,0,0,0,1,1,0,,1,2,1,2,3,1,1,1,0,0,0,0,1,1,0,1,1,3,1,1,0,2,3,2.0,3.0,5,0,0
37977,4,2,2,1,1,0,1,3,,1,,1,1,0,,1,1,2,2,3,4,1,0,1,1,0,0,1,1,1,1,1,3,1,1,0,2,3,2.0,3.0,5,1,1
37978,1,4,1,3,1,1,1,1,1,0,0,3,1,1,,1,1,2,3,3,,1,1,1,0,0,0,0,1,0,1,3,3,1,1,0,2,3,2.0,2.0,5,1,1
37979,4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,2,2,2,3,,1,1,1,0,0,0,1,0,1,1,1,3,,1,0,2,3,2.0,2.0,5,1,1
37980,2,4,1,2,1,0,1,1,0,0,0,1,1,1,1,1,1,2,2,3,,1,1,0,0,0,0,,1,2,1,1,3,1,1,0,1,4,3.0,2.0,4,0,0
37981,1,3,1,2,1,0,1,1,0,,,1,1,0,,1,1,1,2,2,1,1,1,0,0,0,0,1,1,0,1,2,3,,1,0,1,4,3.0,2.0,4,0,0
37982,2,5,1,3,1,0,1,1,0,0,0,1,2,0,,1,1,,,,,,1,0,0,0,1,1,1,0,1,1,3,1,1,0,1,4,2.0,3.0,4,1,1
37983,1,3,3,2,1,1,1,1,1,1,1,2,16,1,1,1,1,1,2,3,,1,1,1,1,0,1,,1,2,1,2,3,,1,0,1,3,2.0,2.0,5,1,1
37984,2,3,2,2,1,0,1,1,0,0,0,1,1,0,,1,1,1,2,3,4,1,1,1,0,0,0,1,1,2,1,1,3,1,1,0,1,3,2.0,2.0,4,1,1
37985,2,5,1,1,1,,1,1,,,,1,1,1,1,1,2,2,4,3,,1,,1,1,0,0,1,1,0,1,1,3,1,1,0,1,3,3.0,2.0,4,1,1
37986,2,4,1,3,1,0,1,1,0,0,0,2,1,,,,,,,,,0,0,1,1,0,0,1,1,2,2,1,3,1,1,0,1,3,3.0,3.0,5,1,1
37987,2,4,2,2,1,1,3,1,1,0,0,1,16,0,,1,2,2,2,3,4,1,1,1,1,0,0,1,1,2,1,1,3,1,1,0,1,3,3.0,1.0,4,1,1
37988,2,3,2,1,1,1,2,2,1,1,0,1,2,0,,1,2,2,2,3,4,1,0,1,0,0,0,1,1,2,1,1,3,0,1,0,1,3,3.0,3.0,3,1,1
37989,2,3,1,2,1,0,1,1,0,0,0,1,1,0,,2,2,1,2,4,1,1,1,1,0,0,0,1,1,1,1,1,3,1,1,0,1,3,3.0,2.0,4,1,1
37990,2,5,1,2,1,,1,1,,,,1,1,1,1,2,2,2,2,3,,1,1,1,1,0,0,1,1,2,1,1,3,1,1,0,1,3,3.0,2.0,3,1,1
37991,4,2,3,0,1,0,1,1,0,1,,3,1,1,1,1,1,2,2,3,4,1,1,1,1,0,1,,1,1,1,1,3,,1,0,1,3,2.0,3.0,4,1,1
37992,4,2,3,3,1,0,1,1,0,0,1,1,1,1,1,1,1,1,4,3,,1,,0,0,0,1,1,0,1,1,1,3,,1,0,1,3,2.0,2.0,8,1,1
37993,1,5,2,2,1,0,1,1,0,0,0,1,1,0,0,1,2,2,3,3,3,1,1,1,0,0,0,1,1,2,1,2,3,,1,0,1,3,3.0,3.0,2,1,1
37994,2,4,1,2,2,1,1,1,1,1,1,1,1,0,1,1,2,2,2,3,,1,1,1,0,0,0,1,1,0,1,1,2,0,1,0,1,3,3.0,2.0,4,1,1
37995,4,2,3,0,1,1,1,1,1,1,1,1,1,0,1,1,2,2,2,3,,1,0,1,1,0,0,1,1,2,1,1,2,1,1,0,1,1,3.0,3.0,4,1,1
37996,2,4,1,3,3,0,1,1,0,0,1,1,1,0,1,1,2,2,2,3,,1,1,0,0,0,0,1,0,2,1,1,2,1,1,0,1,3,3.0,2.0,5,0,1
37997,2,5,1,3,3,0,1,1,0,0,0,1,1,0,0,1,2,2,2,3,,1,1,0,0,0,0,1,0,1,1,1,2,0,1,0,1,3,2.0,2.0,4,1,1
37998,2,4,1,0,2,1,1,1,1,1,1,1,1,0,0,1,2,2,2,3,,1,1,1,0,0,0,,,3,1,1,2,,1,0,1,3,2.0,2.0,4,1,1
37999,4,2,2,2,1,0,1,1,0,1,1,3,1,0,0,1,2,3,3,3,2,1,0,1,0,0,0,1,1,1,1,1,2,1,1,0,1,3,2.0,2.0,7,1,1
38000,2,4,1,3,1,0,1,1,1,1,1,1,1,0,0,1,1,3,3,3,2,1,1,1,0,0,0,1,1,0,1,1,2,1,1,0,1,3,2.0,2.0,5,1,1
38001,2,3,2,2,1,1,1,1,1,1,1,1,1,0,1,1,2,2,3,3,2,1,1,0,0,0,0,1,1,2,1,1,3,,1,0,1,3,2.0,3.0,4,1,1
38002,2,5,1,3,1,1,1,1,1,1,0,1,1,0,1,1,1,3,3,3,3,1,1,1,0,0,0,1,1,1,1,1,3,0,1,0,1,3,2.0,2.0,5,1,1
38003,3,2,3,1,1,1,2,1,1,1,1,1,16,0,1,1,1,1,1,3,3,1,1,1,0,0,0,1,1,2,1,1,3,1,1,0,1,3,2.0,2.0,5,1,1
38004,2,4,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,3,3,4,1,1,1,0,0,0,1,1,1,1,1,3,0,1,0,1,3,3.0,2.0,2,1,1
38005,2,4,1,4,1,0,1,1,0,0,0,1,1,0,,1,2,,1,3,4,1,1,1,1,0,1,0,,0,1,1,2,1,0,0,1,4,1.0,2.0,5,0,0
38006,2,2,1,2,1,0,1,1,0,0,0,2,3,0,0,1,2,2,2,3,4,1,1,1,0,0,1,1,1,2,2,1,2,1,0,0,1,4,1.0,2.0,4,1,1
38007,2,5,1,2,2,0,1,1,0,0,0,1,1,0,,1,2,2,3,3,,1,1,0,0,0,0,0,1,1,1,1,2,1,0,0,1,3,2.0,1.0,2,0,0
38008,1,5,1,4,1,0,1,1,0,0,0,3,1,0,0,1,2,2,2,3,4,1,1,0,1,0,0,0,1,0,1,1,2,1,0,0,1,3,2.0,2.0,5,1,1
38009,3,2,1,1,1,1,1,1,1,0,1,2,1,0,0,1,2,2,2,3,4,1,1,0,1,0,0,1,1,2,1,1,2,1,0,0,1,3,2.0,2.0,5,1,1
38010,2,3,1,2,1,0,1,1,0,0,0,1,1,0,0,1,2,2,2,2,4,1,1,0,1,0,0,1,1,1,1,1,2,1,0,0,1,3,3.0,3.0,3,0,1
38011,2,4,1,5,1,0,1,1,0,0,0,1,1,0,,1,2,2,3,3,,1,1,0,0,0,0,1,1,0,1,1,2,1,0,0,1,3,3.0,2.0,4,1,1
38012,2,4,1,5,1,0,1,1,0,0,0,1,1,0,,1,2,,1,2,,1,1,1,1,0,0,1,0,1,1,1,2,1,0,0,1,3,3.0,2.0,3,0,0
38013,2,2,1,2,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,3,1.0,2.0,4,1,1
38014,2,3,1,3,1,0,1,1,0,0,0,1,1,0,,1,2,,1,3,4,1,1,0,1,0,1,1,1,0,1,1,2,1,0,0,1,3,1.0,2.0,5,0,0
38015,2,3,1,2,1,0,1,1,0,0,0,1,1,0,,1,2,,1,3,4,1,1,0,0,0,1,1,1,0,1,1,2,1,0,0,1,5,1.0,1.0,7,0,1
38016,2,2,1,2,2,0,1,1,0,0,0,1,1,0,,1,2,,2,3,4,1,1,1,0,0,0,1,1,0,1,1,2,1,0,0,1,5,1.0,1.0,7,0,0
38017,1,4,1,3,2,0,1,1,0,0,0,1,1,0,,1,2,2,3,3,,1,1,0,0,0,1,0,1,0,1,2,2,,0,0,1,4,2.0,2.0,3,1,1
38018,2,3,1,2,2,0,1,1,0,0,0,1,1,0,,1,2,2,4,3,,1,1,0,0,0,0,1,1,0,1,1,2,0,0,0,1,4,1.0,1.0,4,0,0
38019,2,5,1,4,1,0,1,1,0,0,0,1,1,0,,1,2,2,1,2,4,0,1,0,1,0,0,1,1,2,1,1,2,1,0,0,1,4,3.0,3.0,3,0,0
38020,4,2,1,2,2,0,1,1,0,0,0,16,1,0,,1,2,2,3,3,,1,1,0,0,0,0,1,1,2,1,1,2,,0,0,1,4,2.0,2.0,6,1,1
38021,2,3,1,3,2,0,1,1,0,0,0,2,2,0,1,1,2,2,2,3,,1,1,0,1,0,0,1,1,1,1,1,2,1,0,0,1,4,2.0,1.0,3,0,0
38022,2,2,1,4,2,0,1,1,0,0,0,1,1,0,1,1,2,2,2,3,,1,1,0,0,0,0,1,1,1,1,1,2,1,0,0,1,4,1.0,1.0,6,0,0
38023,2,4,1,3,2,0,1,1,0,0,0,1,1,0,,1,2,2,1,3,,1,1,0,0,0,1,1,1,0,1,1,2,0,0,0,1,4,1.0,3.0,3,0,0
38024,2,2,1,1,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,,1,1,0,0,0,1,1,1,0,1,1,2,0,0,0,1,4,2.0,2.0,3,1,1
38025,2,2,1,2,2,0,1,1,0,1,0,1,1,0,0,1,2,2,2,3,,1,1,0,0,0,1,1,1,2,1,1,2,0,0,0,1,4,2.0,1.0,4,1,1
38026,3,2,1,1,2,1,1,1,1,0,0,1,1,0,,1,2,2,3,3,,1,1,0,0,0,0,0,1,0,1,3,2,0,0,0,1,3,1.0,2.0,4,1,1
38027,2,2,1,3,2,0,1,1,0,1,1,1,1,0,,1,2,2,2,3,,1,1,0,0,0,1,1,1,1,1,1,2,1,0,0,1,3,2.0,1.0,5,0,0
38028,4,2,1,2,1,0,1,1,0,0,0,1,1,0,,1,2,,3,3,4,1,1,0,1,0,1,1,1,1,1,1,2,1,0,0,1,3,1.0,2.0,6,1,1
38029,2,4,1,4,1,0,1,1,0,0,0,1,1,0,,1,2,2,1,3,4,1,1,0,1,0,1,1,1,1,1,1,2,1,0,0,1,3,1.0,2.0,5,0,0
38030,2,3,1,3,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,,1,1,0,0,0,1,1,1,0,1,1,2,1,0,0,1,3,2.0,3.0,3,0,0
38031,2,2,1,3,1,0,1,1,0,0,0,3,1,0,0,1,2,2,2,3,4,1,1,1,1,0,1,1,1,0,1,1,2,1,0,0,1,3,2.0,1.0,6,1,1
38032,7,4,1,0,2,0,1,1,0,0,0,1,1,1,0,1,2,2,2,3,1,1,1,0,0,0,1,0,1,2,1,3,3,0,0,0,1,4,2.0,3.0,2,0,0
38033,2,5,1,4,,0,1,1,0,0,0,1,1,1,,1,2,2,2,3,1,1,1,1,0,1,1,0,0,2,1,1,3,1,0,0,1,4,2.0,3.0,6,1,1
38034,4,2,3,1,2,0,1,1,0,0,1,3,1,1,,1,2,2,2,3,1,1,1,1,0,0,0,0,0,1,1,3,3,1,0,0,1,4,2.0,3.0,6,1,1
38035,2,2,2,2,2,0,1,1,0,0,0,1,1,1,,1,2,2,2,3,1,1,1,1,0,0,1,0,1,1,1,1,3,1,0,0,1,4,1.0,2.0,6,1,1
38036,1,3,1,2,2,0,1,1,0,0,0,1,1,1,,1,2,2,2,3,1,1,1,0,0,0,1,0,1,2,1,1,3,1,0,0,1,4,2.0,3.0,3,1,1
38037,2,3,1,6,2,0,1,1,0,0,0,1,1,1,,1,2,2,2,3,1,1,1,0,0,0,1,0,1,0,1,1,3,1,0,0,1,4,1.0,2.0,7,0,0
38038,1,5,1,1,2,0,1,1,0,0,0,1,1,1,,1,2,2,2,3,1,1,1,1,0,0,1,0,1,2,1,1,3,1,0,0,1,4,2.0,3.0,2,0,0
38039,2,2,1,3,2,1,1,1,1,0,0,1,2,0,1,1,2,1,4,3,3,1,1,1,1,0,1,1,1,0,1,1,3,1,0,0,1,4,1.0,2.0,7,1,1
38040,2,4,1,1,2,0,1,1,0,0,0,1,1,1,,1,2,2,2,3,1,1,0,1,1,1,1,0,1,0,1,1,3,1,0,0,1,4,3.0,3.0,2,0,0
38041,2,2,1,3,2,1,1,1,1,1,0,3,1,0,1,1,3,2,4,3,,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,4,1.0,3.0,5,1,1
38042,2,3,1,1,2,0,1,2,0,1,0,2,3,0,1,1,1,2,4,3,3,1,1,1,1,0,1,1,1,2,1,1,3,1,0,0,1,4,2.0,3.0,4,1,1
38043,2,4,1,3,2,0,1,1,0,0,0,1,1,0,1,1,3,,4,3,3,1,1,1,1,0,1,1,1,0,1,1,3,1,0,0,1,3,2.0,3.0,4,1,1
38044,2,2,1,2,2,1,1,1,0,1,0,1,1,0,1,1,1,1,4,3,3,1,1,0,1,0,1,1,1,0,1,1,3,1,0,0,1,3,1.0,2.0,4,1,1
38045,2,2,1,1,2,1,1,1,1,0,0,2,1,0,0,1,3,1,4,3,,1,1,0,1,0,1,1,1,2,1,1,3,1,0,0,1,3,1.0,3.0,3,1,1
38046,2,4,1,3,1,0,1,1,0,0,0,2,1,0,1,1,1,2,4,3,,1,1,0,1,0,1,1,1,0,1,1,3,1,0,0,1,3,1.0,3.0,6,0,0
38047,2,3,1,5,2,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,3,1,0,0,1,4,1.0,2.0,7,0,0
38048,2,4,1,3,1,0,1,1,0,0,0,1,1,1,1,1,1,1,3,3,1,1,1,1,0,0,0,1,1,2,1,1,3,1,0,0,1,4,2.0,2.0,4,1,1
38049,2,4,1,3,4,0,1,1,0,0,0,1,1,1,1,1,1,2,3,3,2,1,1,0,0,0,0,1,1,0,1,1,2,1,0,0,1,4,1.0,2.0,5,0,0
38050,2,3,1,5,1,0,1,1,0,0,0,1,1,0,1,1,2,2,2,3,,0,1,0,0,1,0,0,0,0,1,1,3,1,0,0,1,4,3.0,1.0,7,0,0
38051,2,3,2,2,1,0,1,1,0,0,0,3,1,1,1,1,1,1,3,3,3,1,1,0,0,1,1,1,1,1,1,1,3,1,0,0,1,3,2.0,1.0,5,1,1
38052,2,4,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,2,2,3,,0,1,1,1,1,0,1,0,0,1,1,3,1,0,0,1,4,3.0,2.0,4,0,0
38053,2,2,1,,2,0,1,1,0,0,0,1,1,0,1,1,2,2,2,3,,1,0,0,0,0,1,1,0,2,1,1,3,1,0,0,1,4,3.0,2.0,2,1,1
38054,2,5,1,4,4,0,1,1,0,0,0,1,1,0,1,1,2,2,2,3,2,0,0,1,0,0,1,0,0,1,1,1,3,1,0,0,1,4,2.0,2.0,3,0,0
38055,2,4,1,6,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,3,1,1,1,0,0,1,0,1,1,1,1,1,2,1,0,0,1,4,1.0,2.0,10,0,0
38056,3,2,16,1,1,0,1,1,1,1,0,1,2,1,1,1,1,1,3,3,4,1,1,0,0,0,0,1,1,2,1,1,1,1,0,0,1,4,1.0,2.0,10,1,1
38057,2,4,1,2,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,4,2.0,2.0,4,0,0
38058,2,3,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,2,2,3,,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,4,3.0,1.0,4,1,1
38059,2,4,1,2,1,0,1,1,0,0,0,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,1,1,0,1,1,3,1,0,0,1,3,2.0,1.0,4,0,0
38060,2,2,2,2,1,0,1,1,0,0,0,2,1,0,1,1,2,2,2,3,,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,4,3.0,3.0,5,1,1
38061,2,4,1,2,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,3,3,1,1,0,0,1,1,1,1,1,1,1,3,1,0,0,1,5,2.0,2.0,6,1,0
38062,4,2,1,2,1,0,1,1,1,1,1,2,1,1,1,1,1,1,3,3,2,1,,0,0,1,0,1,1,1,1,1,1,1,0,0,1,5,2.0,2.0,6,1,1
38063,2,3,1,2,1,0,1,1,0,0,0,1,2,0,0,1,1,2,1,3,1,1,1,0,0,0,1,1,1,0,1,1,3,1,0,0,1,3,3.0,3.0,2,1,1
38064,2,4,1,3,4,0,1,1,0,0,0,1,2,1,1,2,2,2,3,3,,1,1,0,0,0,1,0,1,0,1,1,3,1,0,0,1,4,2.0,3.0,3,0,1
38065,4,1,1,0,1,1,1,1,1,0,1,1,1,0,,1,1,1,3,3,1,1,0,0,0,0,0,1,1,1,1,1,3,0,0,0,1,3,2.0,3.0,7,1,1
38066,2,2,16,2,1,1,1,1,1,1,1,3,1,0,0,1,1,2,2,3,4,1,1,1,0,0,1,1,1,2,1,1,3,1,0,0,1,3,3.0,2.0,4,1,1
38067,2,4,1,3,1,1,1,1,1,1,1,3,1,1,,1,1,2,4,3,,1,1,0,0,0,1,1,1,0,1,1,3,1,0,0,1,5,3.0,1.0,3,1,1
38068,2,4,1,2,1,0,1,1,0,0,0,1,1,1,1,1,1,2,2,3,,1,,1,1,0,0,0,1,2,1,1,3,1,0,0,1,3,2.0,2.0,4,1,1
38069,2,4,1,2,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,4,,1,1,0,0,0,0,1,1,0,1,1,3,1,0,0,1,5,1.0,1.0,9,0,0
38070,4,2,1,2,1,0,1,1,0,0,0,3,1,0,,1,1,1,4,3,,1,1,0,0,0,0,1,0,0,1,1,3,1,0,0,1,5,1.0,1.0,9,0,0
38071,2,5,1,3,1,0,1,1,0,0,0,1,1,1,1,1,1,2,1,3,,1,1,1,0,0,0,0,1,1,1,1,3,1,0,0,1,5,2.0,2.0,5,0,0
38072,4,2,16,0,1,0,1,1,0,0,1,1,1,1,1,1,2,2,2,3,,1,0,1,0,0,0,1,1,2,1,1,1,0,0,0,1,5,2.0,2.0,5,1,1
38073,2,4,1,1,1,0,1,1,0,0,0,1,1,1,,1,1,2,1,3,,1,1,0,0,0,0,1,1,0,1,1,3,1,0,0,1,5,2.0,1.0,5,0,0
38074,4,2,1,1,1,0,1,1,0,0,0,1,1,1,,1,1,1,4,4,,1,0,0,0,0,0,1,0,0,1,1,3,1,0,0,1,5,2.0,1.0,5,1,1
38075,2,4,1,3,1,0,1,1,0,0,0,1,1,0,,1,1,1,4,3,,1,1,0,0,0,0,1,0,1,1,1,3,1,0,0,1,5,2.0,1.0,5,0,0
38076,2,5,1,5,1,0,1,1,0,0,0,1,1,1,1,,,1,4,3,,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,1,5,2.0,3.0,2,0,0
38077,2,4,1,4,1,0,1,1,0,0,0,1,1,0,,1,1,1,4,3,,1,1,1,0,0,0,,0,0,1,1,3,1,0,0,1,5,2.0,1.0,5,0,0
38078,2,5,1,3,1,0,1,1,0,0,0,1,1,1,,1,2,2,4,4,,1,1,0,0,0,0,0,1,2,2,1,4,1,0,0,1,5,1.0,2.0,2,0,0
38079,2,2,1,1,1,0,1,1,0,0,0,1,1,1,1,2,2,2,1,3,,1,0,0,0,0,1,0,1,2,1,1,3,0,0,0,1,5,2.0,2.0,3,0,0
38080,2,3,1,2,1,0,1,1,0,0,0,1,1,1,,1,2,2,3,3,,1,1,0,0,0,1,0,1,2,1,1,3,1,0,0,1,5,1.0,2.0,4,0,0
38081,2,3,1,2,,1,1,1,1,0,0,1,1,0,,1,3,1,4,4,,1,1,0,0,0,1,1,0,0,1,1,3,1,0,0,1,5,2.0,3.0,4,1,1
38082,4,2,1,3,1,0,1,1,0,0,0,3,1,1,1,1,2,1,2,2,,1,1,0,0,0,0,,0,0,1,1,3,0,0,0,1,5,1.0,2.0,6,1,1
38083,2,2,2,1,1,0,1,1,0,0,0,16,1,1,1,2,1,2,1,1,1,1,1,1,0,0,0,1,1,2,1,1,3,1,0,0,1,5,2.0,3.0,3,1,1
38084,2,4,1,2,2,0,1,1,0,0,0,1,1,0,,1,1,1,4,4,,1,1,0,0,0,0,1,0,1,1,1,3,1,0,0,1,5,3.0,2.0,2,0,0
38085,2,4,1,3,2,0,1,1,0,0,0,1,1,0,,1,2,1,4,3,3,1,1,0,0,0,1,1,1,1,1,1,3,0,0,0,1,5,2.0,1.0,8,0,0
38086,2,3,1,2,1,0,1,1,0,0,0,1,1,0,,1,1,2,4,3,2,1,1,1,0,0,0,1,0,1,1,1,3,0,0,0,1,5,2.0,1.0,8,1,1
38087,2,4,1,3,1,0,1,1,0,0,0,1,1,1,1,2,1,2,2,3,,1,1,0,0,0,0,1,1,0,1,1,3,0,0,0,1,5,3.0,2.0,9,0,0
38088,4,1,1,1,1,0,1,1,0,0,0,1,1,1,,1,2,3,2,3,,1,0,1,0,0,1,1,1,0,1,1,3,1,0,0,1,5,3.0,2.0,9,1,1
38089,4,2,1,0,1,0,1,1,0,0,0,1,1,,,,2,,4,3,,1,0,0,0,0,0,0,0,2,1,1,3,0,0,0,1,5,1.0,1.0,4,0,0
38090,2,2,1,1,1,0,1,1,0,0,0,1,1,1,,1,2,2,2,3,,1,1,0,0,0,0,1,1,1,1,1,3,0,0,0,1,5,1.0,1.0,3,0,0
38091,2,2,1,2,1,0,1,1,0,0,0,1,1,1,1,1,1,2,3,3,,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,5,1.0,2.0,4,0,0
38092,2,3,1,5,1,0,1,1,0,0,0,1,1,0,,1,1,2,4,3,,1,1,0,0,0,0,1,0,0,1,1,3,0,0,0,1,5,1.0,2.0,7,0,0
38093,2,3,1,3,,0,1,1,0,0,0,1,1,1,1,1,2,1,3,4,,1,1,0,0,1,1,1,1,0,1,1,3,0,0,0,1,5,1.0,3.0,5,0,0
38094,2,4,1,4,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,,1,1,0,0,0,1,1,0,1,1,1,2,1,0,0,1,3,2.0,3.0,5,1,1
38095,2,3,1,2,2,0,1,1,0,0,0,16,2,0,,1,2,2,2,3,,1,1,0,0,0,1,1,1,0,1,1,2,1,0,0,1,3,3.0,2.0,4,0,0
38096,2,2,1,3,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,1,3,3.0,2.0,8,1,1
38097,2,3,1,2,2,0,1,1,0,1,0,2,1,0,,1,2,2,2,3,,1,1,0,0,0,1,1,1,0,1,1,2,1,0,0,1,3,3.0,2.0,3,0,0
38098,2,5,1,3,1,0,1,1,0,0,0,1,1,0,,1,2,2,3,3,4,1,1,1,1,0,0,0,1,0,1,1,2,1,0,0,1,3,2.0,3.0,2,0,0
38099,2,4,1,2,1,0,1,1,0,0,0,1,1,0,,1,2,,2,2,4,1,1,0,1,0,0,1,0,0,1,1,2,1,0,0,1,3,2.0,2.0,3,0,0
38100,2,2,16,1,1,0,1,1,0,1,0,16,1,0,0,1,2,2,2,3,4,1,,1,1,0,0,1,1,2,1,1,2,1,0,0,1,3,2.0,3.0,4,1,1
38101,2,4,1,2,1,0,1,1,0,0,0,1,1,0,,1,2,2,3,3,4,1,,1,1,0,0,0,1,0,1,1,2,1,0,0,1,3,3.0,3.0,2,0,0
38102,1,3,1,3,2,0,1,1,0,1,0,1,1,0,,1,2,2,1,3,,1,1,0,0,0,1,1,1,0,1,1,2,1,0,0,1,3,3.0,3.0,1,0,0
38103,2,3,1,3,1,0,1,1,0,0,0,1,1,0,,1,2,3,1,3,4,1,1,0,1,0,1,1,1,0,1,1,2,1,0,0,1,3,2.0,2.0,5,0,0
